tr_Radiomics_0,0.7503322538279793
ts_Radiomics_0,0.6526475392980211
tr_Radiomics_1,0.7564009024635673
ts_Radiomics_1,0.6324600174878019
tr_Radiomics_2,0.7542789142446006
ts_Radiomics_2,0.6331604430991598
tr_Radiomics_3,0.7420063111323563
ts_Radiomics_3,0.584840484173921
tr_Radiomics_4,0.7132071160749819
ts_Radiomics_4,0.48463504189604734
tr_Radiomics_5,0.7609413735159815
ts_Radiomics_5,0.6411865281553981
tr_Radiomics_6,0.7536140999221563
ts_Radiomics_6,0.6325141355316254
tr_Radiomics_7,0.764603320510113
ts_Radiomics_7,0.6624865408520165
tr_Radiomics_8,0.7439426826818044
ts_Radiomics_8,0.6483390146237238
tr_Radiomics_9,0.7409618010247472
ts_Radiomics_9,0.6788959311193385
tr_Radiomics_10,0.744882193404098
ts_Radiomics_10,0.6550584472547007
tr_Radiomics_11,0.7637598965347231
ts_Radiomics_11,0.6376821067037757
tr_Radiomics_12,0.737591068954971
ts_Radiomics_12,0.604787979365516
tr_Radiomics_13,0.75683625577484
ts_Radiomics_13,0.6914163999269543
tr_Radiomics_14,0.755445735674477
ts_Radiomics_14,0.6795553432103602
tr_Radiomics_15,0.7699355831041992
ts_Radiomics_15,0.6141809598150013
tr_Radiomics_16,0.7451826915481753
ts_Radiomics_16,0.6393152430706035
tr_Radiomics_17,0.770309162399109
ts_Radiomics_17,0.725914448587517
tr_Radiomics_18,0.7518549581124548
ts_Radiomics_18,0.6591111346013743
tr_Radiomics_19,0.7651655373189934
ts_Radiomics_19,0.6562979612032802
tr_Radiomics_20,0.7715516662642388
ts_Radiomics_20,0.6739025270437453
tr_Radiomics_21,0.7533141391152158
ts_Radiomics_21,0.6531707274448797
tr_Radiomics_22,0.7476414564346253
ts_Radiomics_22,0.708547661983731
tr_Radiomics_23,0.7749576647361366
ts_Radiomics_23,0.7064683814276185
tr_Radiomics_24,0.7677984878720889
ts_Radiomics_24,0.7173067163217287
tr_Radiomics_25,0.7295996049471647
ts_Radiomics_25,0.5610262521464665
tr_Radiomics_26,0.7472529050376016
ts_Radiomics_26,0.6357358186897495
tr_Radiomics_27,0.7817979165257987
ts_Radiomics_27,0.7079915029059897
tr_Radiomics_28,0.7722311833930792
ts_Radiomics_28,0.6730058761778003
tr_Radiomics_29,0.7510360602824017
ts_Radiomics_29,0.5932744538365505
tr_Radiomics_30,0.7489719989654173
ts_Radiomics_30,0.706171375538317
tr_Radiomics_31,0.7559402180239803
ts_Radiomics_31,0.6602480510429898
tr_Radiomics_32,0.7409248974989174
ts_Radiomics_32,0.6470743009785846
tr_Radiomics_33,0.7576550771456884
ts_Radiomics_33,0.7064531887703441
tr_Radiomics_34,0.743314562225662
ts_Radiomics_34,0.6692543066404866
tr_Radiomics_35,0.7317214531914802
ts_Radiomics_35,0.695864773872033
tr_Radiomics_36,0.7549595301397339
ts_Radiomics_36,0.6344659453742556
tr_Radiomics_37,0.7753316688598492
ts_Radiomics_37,0.672467231927186
tr_Radiomics_38,0.7698219180229552
ts_Radiomics_38,0.6832739924681889
tr_Radiomics_39,0.7668842149557016
ts_Radiomics_39,0.677508331242375
tr_Radiomics_40,0.7472733216318812
ts_Radiomics_40,0.6399656342103576
tr_Radiomics_41,0.7361961048628001
ts_Radiomics_41,0.6373803500746947
tr_Radiomics_42,0.7471269720248428
ts_Radiomics_42,0.6660324047610924
tr_Radiomics_43,0.7626719559354547
ts_Radiomics_43,0.7473735904109372
tr_Radiomics_44,0.7908416086421353
ts_Radiomics_44,0.7026398977034504
tr_Radiomics_45,0.7250175284751553
ts_Radiomics_45,0.5245982466133519
tr_Radiomics_46,0.7524989861636012
ts_Radiomics_46,0.6122924106970261
tr_Radiomics_47,0.7372812096845919
ts_Radiomics_47,0.7178841755255772
tr_Radiomics_48,0.7326239651621418
ts_Radiomics_48,0.6908572160110056
tr_Radiomics_49,0.773219764116483
ts_Radiomics_49,0.6799908958375981
tr_Radiomics_50,0.752850325841146
ts_Radiomics_50,0.6324936096080633
tr_Radiomics_51,0.7396691611348397
ts_Radiomics_51,0.6796623177055786
tr_Radiomics_52,0.7457808008151523
ts_Radiomics_52,0.7163563469802321
tr_Radiomics_53,0.7660435597020265
ts_Radiomics_53,0.6768893518894763
tr_Radiomics_54,0.7650425547004536
ts_Radiomics_54,0.6745962801425651
tr_Radiomics_55,0.7449828474927892
ts_Radiomics_55,0.6337956883236726
tr_Radiomics_56,0.7772795739123272
ts_Radiomics_56,0.6169458536973672
tr_Radiomics_57,0.7368965897062602
ts_Radiomics_57,0.6504748519151801
tr_Radiomics_58,0.778819772604898
ts_Radiomics_58,0.7258704165288566
tr_Radiomics_59,0.7534504236300944
ts_Radiomics_59,0.6374258735002952
tr_Radiomics_60,0.7562883282669814
ts_Radiomics_60,0.6937636091014705
tr_Radiomics_61,0.7812636261205059
ts_Radiomics_61,0.6291676980002243
tr_Radiomics_62,0.7596591175623975
ts_Radiomics_62,0.7230350311365313
tr_Radiomics_63,0.7597142988574027
ts_Radiomics_63,0.7754282791432667
tr_Radiomics_64,0.7620740824064562
ts_Radiomics_64,0.527907265054999
tr_Radiomics_65,0.7354377213258442
ts_Radiomics_65,0.5749211539283035
tr_Radiomics_66,0.7617577239158155
ts_Radiomics_66,0.7086513929147709
tr_Radiomics_67,0.7415779396837175
ts_Radiomics_67,0.695651932201026
tr_Radiomics_68,0.7575140960992404
ts_Radiomics_68,0.6877531052982496
tr_Radiomics_69,0.7548821785086612
ts_Radiomics_69,0.7215724209991812
tr_Radiomics_70,0.7501484850522082
ts_Radiomics_70,0.7079953303346954
tr_Radiomics_71,0.7431049323916407
ts_Radiomics_71,0.6410835516656163
tr_Radiomics_72,0.7476797603438647
ts_Radiomics_72,0.693521754400064
tr_Radiomics_73,0.758951510408947
ts_Radiomics_73,0.7092012550456692
tr_Radiomics_74,0.7250683490564208
ts_Radiomics_74,0.645577474278374
tr_Radiomics_75,0.7334277168735164
ts_Radiomics_75,0.7235566539033241
tr_Radiomics_76,0.7575073075797947
ts_Radiomics_76,0.6231358380672843
tr_Radiomics_77,0.756177386764271
ts_Radiomics_77,0.6862497603007875
tr_Radiomics_78,0.7594136263524875
ts_Radiomics_78,0.6806149448601767
tr_Radiomics_79,0.7191451691658513
ts_Radiomics_79,0.6907653833560324
tr_Radiomics_80,0.7702019306378749
ts_Radiomics_80,0.718675525852434
tr_Radiomics_81,0.7478335260102733
ts_Radiomics_81,0.6105433351775058
tr_Radiomics_82,0.7605928705200877
ts_Radiomics_82,0.6163682665676646
tr_Radiomics_83,0.7543609763559586
ts_Radiomics_83,0.6764611942448204
tr_Radiomics_84,0.7547764587127566
ts_Radiomics_84,0.7727688439251374
tr_Radiomics_85,0.7471194694882406
ts_Radiomics_85,0.6813650825369211
tr_Radiomics_86,0.7775428456144633
ts_Radiomics_86,0.6850427815857175
tr_Radiomics_87,0.7545021787190133
ts_Radiomics_87,0.6206818751711267
tr_Radiomics_88,0.7788814544346966
ts_Radiomics_88,0.6987304231220015
tr_Radiomics_89,0.7510220590377295
ts_Radiomics_89,0.7020358234049197
tr_Radiomics_90,0.7633582438440569
ts_Radiomics_90,0.7193925178738507
tr_Radiomics_91,0.7350210333185904
ts_Radiomics_91,0.7250359404579478
tr_Radiomics_92,0.7503492958766528
ts_Radiomics_92,0.6575328614769071
tr_Radiomics_93,0.7603909829849937
ts_Radiomics_93,0.6831392048902232
tr_Radiomics_94,0.7227663719520162
ts_Radiomics_94,0.635755375419879
tr_Radiomics_95,0.7704410928946589
ts_Radiomics_95,0.6301288475251605
tr_Radiomics_96,0.7560432382706368
ts_Radiomics_96,0.6143832722389508
tr_Radiomics_97,0.7536943805651545
ts_Radiomics_97,0.6909544600960137
tr_Radiomics_98,0.7779921317781192
ts_Radiomics_98,0.6904394346121985
tr_Radiomics_99,0.7751469920537283
ts_Radiomics_99,0.6774911359516669
